NOV	12	2012	01	09	14	18	30	45	FALSE	32842	49
NOV	10	2012	12	17	19	24	30	40	FALSE	58662	49
NOV	07	2012	01	05	34	38	44	48	FALSE	31979	49
NOV	05	2012	05	12	20	24	34	45	FALSE	32114	49
NOV	03	2012	03	06	18	22	24	43	TRUE	4281513	49
OCT	31	2012	01	07	17	27	28	43	FALSE	66687	49
OCT	29	2012	05	14	22	32	33	48	FALSE	48441	49
OCT	27	2012	06	10	17	22	31	44	FALSE	83784	49
OCT	24	2012	01	09	20	34	35	42	FALSE	47454	49
OCT	22	2012	02	16	18	35	42	43	FALSE	40382	49
OCT	20	2012	04	20	38	47	48	49	FALSE	63406	49
OCT	17	2012	03	09	19	24	39	47	FALSE	50396	49
OCT	15	2012	14	21	41	44	46	49	FALSE	39609	49
OCT	13	2012	02	10	18	22	44	47	FALSE	75518	49
OCT	10	2012	15	23	33	36	40	48	FALSE	43854	49
OCT	08	2012	09	14	17	24	32	41	FALSE	46704	49
OCT	06	2012	11	13	14	20	27	47	FALSE	68068	49
OCT	03	2012	06	08	14	28	31	47	FALSE	48418	49
OCT	01	2012	03	07	11	16	29	37	FALSE	61102	49
SEP	29	2012	06	18	22	23	28	49	FALSE	63479	49
SEP	26	2012	10	16	22	23	40	42	FALSE	46283	49
SEP	24	2012	12	14	27	35	41	42	FALSE	33866	49
SEP	22	2012	05	07	28	31	36	41	FALSE	56715	49
SEP	19	2012	01	05	12	13	43	46	FALSE	43890	49
SEP	17	2012	09	22	26	39	41	44	FALSE	35125	49
SEP	15	2012	10	20	37	39	42	44	FALSE	47525	49
SEP	12	2012	06	13	20	23	28	32	FALSE	37338	49
SEP	10	2012	01	12	20	23	32	33	TRUE	2338737	49
SEP	08	2012	03	19	22	33	41	43	FALSE	66493	49
SEP	05	2012	12	15	21	23	25	33	FALSE	53757	49
SEP	03	2012	07	13	21	27	35	48	FALSE	41901	49
SEP	01	2012	01	05	07	18	28	34	FALSE	76637	49
AUG	29	2012	10	13	20	22	39	40	FALSE	37052	49
AUG	27	2012	02	09	10	30	33	41	FALSE	38303	49
AUG	25	2012	16	29	39	40	44	47	FALSE	53071	49
AUG	22	2012	07	08	18	21	26	36	FALSE	42228	49
AUG	20	2012	01	08	12	18	23	43	FALSE	35107	49
AUG	18	2012	07	08	12	19	29	38	TRUE	3684023	49
AUG	15	2012	27	28	30	31	41	45	FALSE	57421	49
AUG	13	2012	17	22	24	35	45	47	FALSE	39286	49
AUG	11	2012	04	20	34	44	48	49	FALSE	73496	49
AUG	08	2012	08	12	27	31	35	44	FALSE	47134	49
AUG	06	2012	17	19	28	34	37	42	FALSE	45744	49
AUG	04	2012	15	22	24	26	35	48	FALSE	61730	49
AUG	01	2012	06	09	17	19	27	46	FALSE	61915	49
JUL	30	2012	01	02	05	32	34	45	FALSE	43528	49
JUL	28	2012	24	27	36	38	39	49	FALSE	62780	49
JUL	25	2012	08	11	26	39	40	41	FALSE	49094	49
JUL	23	2012	06	09	13	23	28	48	FALSE	44954	49
JUL	21	2012	24	27	33	39	40	45	FALSE	59459	49
JUL	18	2012	03	09	15	32	47	49	FALSE	47805	49
JUL	16	2012	03	14	16	31	35	39	FALSE	39489	49
JUL	14	2012	03	04	18	19	24	43	FALSE	67990	49
JUL	11	2012	03	23	24	34	37	44	FALSE	39191	49
JUL	09	2012	06	14	17	27	29	34	FALSE	39141	49
JUL	07	2012	06	08	12	20	24	49	FALSE	66814	49
JUL	04	2012	08	23	27	31	34	40	FALSE	36699	49
JUL	02	2012	16	18	21	26	40	41	TRUE	3246295	49
JUN	30	2012	01	07	09	10	30	46	FALSE	91616	49
JUN	27	2012	04	09	17	26	29	32	FALSE	56946	49
JUN	25	2012	05	06	31	34	35	47	FALSE	50078	49
JUN	23	2012	25	26	28	37	42	46	FALSE	70427	49
JUN	20	2012	10	14	15	39	42	47	FALSE	54335	49
JUN	18	2012	10	11	13	21	31	41	FALSE	55762	49
JUN	16	2012	09	18	23	28	33	37	FALSE	88882	49
JUN	13	2012	15	25	26	27	28	42	FALSE	55225	49
JUN	11	2012	04	08	19	31	36	39	FALSE	44722	49
JUN	09	2012	01	02	03	16	37	42	FALSE	78403	49
JUN	06	2012	01	09	13	23	29	34	FALSE	49406	49
JUN	04	2012	06	34	35	39	43	48	FALSE	39068	49
JUN	02	2012	09	11	22	38	41	45	FALSE	64275	49
MAY	30	2012	04	10	26	34	43	44	FALSE	39163	49
MAY	28	2012	06	15	18	25	33	44	FALSE	32787	49
MAY	26	2012	03	12	13	22	23	31	FALSE	72428	49
MAY	23	2012	09	14	17	27	35	43	TRUE	11112609	49
MAY	21	2012	04	12	13	28	45	46	FALSE	83960	49
